country,province,citycode,city,district,location,long,lat,date,address
中国,上海市,021,上海市,金山区,"121.277724,30.740558",121.277724,30.740558,2022-04-08,上海市蔡路村杨家宅
中国,上海市,021,上海市,奉贤区,"121.540789,30.951220",121.540789,30.951220,2022-04-08,上海市蔡路村赵家宅
中国,上海市,021,上海市,浦东新区,"121.515970,31.363539",121.515970,31.363539,2022-04-08,上海市仓房村仓房港
中国,上海市,021,上海市,浦东新区,"121.548341,31.166473",121.548341,31.166473,2022-04-08,上海市仓房村张家宅
中国,上海市,021,上海市,浦东新区,"121.690606,31.269226",121.690606,31.269226,2022-04-08,上海市曹黄村
中国,上海市,021,上海市,浦东新区,"121.651327,31.287401",121.651327,31.287401,2022-04-08,上海市曹路镇光明村沙桥宅
中国,上海市,021,上海市,浦东新区,"121.658468,31.290572",121.658468,31.290572,2022-04-08,上海市曹路镇光明村施家宅
中国,上海市,021,上海市,浦东新区,"121.655428,31.291235",121.655428,31.291235,2022-04-08,上海市曹路镇光明村双盘宅
中国,上海市,021,上海市,浦东新区,"121.562732,31.351711",121.562732,31.351711,2022-04-08,上海市草高支路1118弄
中国,上海市,021,上海市,浦东新区,"121.566894,31.351267",121.566894,31.351267,2022-04-08,上海市草高支路938弄
中国,上海市,021,上海市,浦东新区,"121.726110,31.181030",121.726110,31.181030,2022-04-08,上海市柴场村
中国,上海市,021,上海市,浦东新区,"121.591517,31.261139",121.591517,31.261139,2022-04-08,上海市长岛路1201弄
中国,上海市,021,上海市,浦东新区,"121.594192,31.262167",121.594192,31.262167,2022-04-08,上海市长岛路1267弄
中国,上海市,021,上海市,浦东新区,"121.594531,31.259736",121.594531,31.259736,2022-04-08,上海市长岛路1280弄
中国,上海市,021,上海市,浦东新区,"121.597602,31.263198",121.597602,31.263198,2022-04-08,上海市长岛路1398弄
中国,上海市,021,上海市,浦东新区,"121.577598,31.266108",121.577598,31.266108,2022-04-08,上海市长岛路259弄
中国,上海市,021,上海市,浦东新区,"121.585826,31.258312",121.585826,31.258312,2022-04-08,上海市长岛路728弄
中国,上海市,021,上海市,浦东新区,"121.587874,31.259220",121.587874,31.259220,2022-04-08,上海市长岛路800弄
中国,上海市,021,上海市,浦东新区,"121.580918,31.267719",121.580918,31.267719,2022-04-08,上海市长岛路85弄
中国,上海市,021,上海市,崇明区,"121.577931,31.267405",121.577931,31.267405,2022-04-08,上海市长岛路99号
中国,上海市,021,上海市,金山区,"121.426399,30.810405",121.426399,30.810405,2022-04-08,上海市长丰村陆家宅
中国,上海市,021,上海市,奉贤区,"121.605715,30.972921",121.605715,30.972921,2022-04-08,上海市长丰村南张家宅
中国,上海市,021,上海市,浦东新区,"121.490730,31.168907",121.490730,31.168907,2022-04-08,上海市长清路119弄
中国,上海市,021,上海市,浦东新区,"121.493650,31.147644",121.493650,31.147644,2022-04-08,上海市长清路1658弄
中国,上海市,021,上海市,浦东新区,"121.491050,31.159863",121.491050,31.159863,2022-04-08,上海市长清路595弄
